"appid","itemdefid","Timestamp","modified","date_created","type","display_type","name","price","quantity","description","background_color","icon_url","icon_url_large","name_color","store_tags","tradable","marketable","commodity","workshopid","key"
"365960","40","05.01.2023 18:01:34","20230105T180134Z","20221025T152633Z","item","","Porsche 911 GT3 Cup","1;EUR499","0","When it comes to the ultimate customer racecar, the Porsche 911 GT3 Cup is probably high on that list, if not even the leader as in so many races. Used not only in the Porsche Cups around the entire globe, but also in several other racing series including the all famous 24 Hours at the Nürburgring, this Weisssach-masterpiece is a one of a kind. A 3.8-Liter with six cylinders, of course in boxer setting, is pushing this racer in a blink of an eye through every tough corner.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/11/store-item-normal-porsche-cup.png","https://www.studio-397.com/wp-content/uploads/2022/11/store-item-normal-porsche-cup.png","00c3ef","cars","False","False","False","1872951506","czZOeggIX91QVZt3"
"365960","41","05.01.2023 18:02:37","20230105T180237Z","20191205T185238Z","item","","BMW M2 CS Racing","1;EUR499","0","The BMW M2 CS Racing car is based on the F87 M2, with 3.0L turbo engine producing 550Nm of torque and 350 horsepower. Being built specifically for track usage, it quickly accelerates out of corners and has an engine with a flat power curve from 5000rpm, up to almost 7000rpm. Mid-corner, the M2's well known agility is kept in check by a set of four 285mm wide slicks on 18 inch rims. This is a great car for competitive racing on any track, and it features all the adjustments needed to make it highly competitive.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/11/store-item-normal-bmw-m2.png","https://www.studio-397.com/wp-content/uploads/2022/11/store-item-normal-bmw-m2.png","00c3ef","cars","False","False","False","1923574682","xGRLSbMXctVV2wXb"
"365960","42","19.12.2019 16:41:01","20191219T164101Z","20191219T164101Z","item","","KartSim Adria","1;EUR699","0","Alongside the Adria International Raceway lies the Adria Karting Raceway, situated in beautiful Italy, just an hour south of Venice. Built in 2014, it is one of the most modern kart tracks, and hosts many international karting events. The track itself sports a nice looking combination of concrete and colored run-off areas and is just over 1.3 kilometers long.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/769484624675037005/F0E77252D30EE1CADAC6DC002C01AB8E5E97ED83/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/769484624675037005/F0E77252D30EE1CADAC6DC002C01AB8E5E97ED83/","00c3ef","tracks","False","False","False","1938469778","TgcsYIdZDZOUh2iX"
"365960","43","19.12.2019 16:41:09","20191219T164109Z","20191219T164109Z","item","","KartSim Kristianstad","1;EUR699","0","Located in the south of Sweden is the Kristianstad karting circuit, a 1.2 kilometer long track that was repaved and upgraded to meet the demands of a CIK grade-A circuit in 2012. The track has 16 corners, two chicanes, and a level difference of 6 meters vertically.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/769484624675045283/51A7FF93CBA4E931419EA5F32B6388D5EF38F645/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/769484624675045283/51A7FF93CBA4E931419EA5F32B6388D5EF38F645/","00c3ef","tracks","False","False","False","1938469806","EPN4KFbjiEZtcEKG"
"365960","44","19.12.2019 16:41:21","20191219T164121Z","20191219T164121Z","item","","KartSim Alaharma","1;EUR699","0","The Alaharma circuit, sometimes also called the Mika Salo Circuit as it was designed by the former racing driver of the same name, is one of the most beautiful outdoor karting tracks. Located in Finland in the beautiful town of Alahärmä on the banks of the river Lapuanjoki, the 1 kilometer long course winds down the river and has several corners that challenge even the most experienced drivers.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/769484624675053386/157F9B2868AE370C3A98EE532D0566151C71F565/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/769484624675053386/157F9B2868AE370C3A98EE532D0566151C71F565/","00c3ef","tracks","False","False","False","1938469836","XJ2ztH8O3Qc9T8EF"
"365960","45","22.12.2023 10:46:31","20231222T104631Z","20191219T165719Z","item","","Circuit d'Azur","1;EUR899","0","Between the beautiful sea, regal casinos and the lifestyle of the fast and famous, it's up to you to carve your name into the tarmac as a winner of this challenging street circuit!","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/769484624674753943/2874A01D9796EA0392A0A64343A51BC16B2A3714/","https://steamuserimages-a.akamaihd.net/ugc/769484624674753943/2874A01D9796EA0392A0A64343A51BC16B2A3714/","00c3ef","tracks","False","False","False","1938469875","7nBj2sb0klUxSvki"
"365960","46","29.05.2020 08:03:10","20200529T080310Z","20200529T080310Z","item","","Ferrari 488 GTE","1;EUR499","0","The Ferrari 488 GTE is Maranellos choice for the world of endurance racing. Scoring 490 horsepower on the dyno, the 4 liter V8 engine features a bi-turbo setup to create even power across the entire band of revs. Plenty of power to compete for the top positions at the legendary 24 Hours of Le Mans. But power isn't everything when it comes to the Ferrari, a fully tricked out aero package makes sure that the airflow is helping the 488 GTE to build as much downforce as possible.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1035211763827519878/6AD68B7B38A3B2EFC31FA4B60B9AB2A701D518E3/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1035211763827519878/6AD68B7B38A3B2EFC31FA4B60B9AB2A701D518E3/","00c3ef","cars","False","False","False","2103827595","2RDjTJ8I1VkcV2A8"
"365960","47","30.09.2020 12:53:47","20200930T125347Z","20200930T125347Z","item","","Ferrari 488 GT3 EVO 2020","1;EUR499","0","","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1617313257046946789/C63C0DEF7A71A479211BC4DD911F6CFB812CD044/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1617313257046946789/C63C0DEF7A71A479211BC4DD911F6CFB812CD044/","00c3ef","cars","False","False","False","2103827617","9Jxdlwgp6ZsvZvsC"
"365960","48","28.05.2020 20:16:15","20200528T201615Z","20200528T201615Z","item","","New York E-Prix Track","1;EUR799","0","Red Hook at the Brooklyn Harbor hosted the double-header championship finale of the ABB FIA Formula E Season 17/18 as well as 18/19. With the Big Apple as backdrop, this ePrix easily goes onto the 'most iconic stops'-list of the championship. Take on the challenge, 2.32 km of pure street racing while enjoying a unique view of the Statue of Liberty, welcome to New York!","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1035211586495869553/5EE6072AC9427AEAD88370D08CBF0B1881843DB0/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1035211586495869553/5EE6072AC9427AEAD88370D08CBF0B1881843DB0/","00c3ef","tracks","False","False","False","2103827662","gGCDjvqSNyW6mEZP"
"365960","49","21.05.2020 17:34:41","20200521T173441Z","20200521T173441Z","item","","Berlin E-Prix Track","1;EUR799","0","Take on the challenging 2020 Berlin E-Prix circuit, situated at Tempelhof airport, this 1.927 km track allows for great overtakes and intense action.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1008189355409617443/821C146C3A0D9955089AEEA726DC4226D0B1481A/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1008189355409617443/821C146C3A0D9955089AEEA726DC4226D0B1481A/","00c3ef","tracks","False","False","False","2103827690","O62N2Ye0IWbqJIyb"
"365960","50","05.01.2023 18:03:05","20230105T180305Z","20200531T101227Z","item","","Radical SR3 XX","1;EUR499","0","The SR3 XX is the evolution of the best-selling race car in the world, the SR3 which was first introduced in 2001. While the styling mostly remained untouched with just a few key elements setting the XX apart from its predecessor, underneath it's an all new track weapon. The first thing noticed by drivers as most prominent change is probably the new steering wheel, functioning basically as the HUB of the car and giving the driver access to all kind of new functionalities to access, evaluate and analyze data, helping to improve on track. The car is still powered by the 4th Gen RPE-Suzuki engine including a dry sump oil system as standard that is hooked up to a six-speed sequential gearbox with paddle shift and auto-blip function and a Quaife limited-slip differential.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1035211763835314160/266BFB6E0A6295628F9B67D2010869F8F498E403/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1035211763835314160/266BFB6E0A6295628F9B67D2010869F8F498E403/","00c3ef","cars","False","False","False","2113612677","GyzupugdLyVsjFa1"
"365960","51","28.03.2023 08:55:30","20230328T085530Z","20201120T102150Z","item","","Circuit de Spa-Francorchamps","1;EUR899","0","Introducing the mighty Circuit de Spa-Francorchamps for rFactor 2. From La Source through to the Bus Stop Chicane, Spa-Francorchamps has been meticulously recreated using laser scan data, to bring one of the most exciting and accurate racing circuits to rFactor 2.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1646591178512130664/86712802837060C81FE1DFFABFAD1BFF3E732852/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1646591178512130664/86712802837060C81FE1DFFABFAD1BFF3E732852/","00c3ef","tracks","False","False","False","2291867462","lvBA1YKqg1QkSdSC"
"365960","53","08.12.2020 13:54:37","20201208T135437Z","20201208T135437Z","item","","eX ZERO (2021)","1;EUR499","0","The 1,000 hp eX ZERO is the first electric racing car specifically developed for esports racing and the RCCO World eX Championship. It has four-wheel drive and a power-to-weight ratio of 1:1. The eX ZERO reaches a top speed of over 380 km/h in the lowest drag configuration and is challenging to drive even for professional racing drivers. “eX” stands for “electric experimental” prototypes and “ZERO” for zero emissions.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1646592932568920818/D39F3F0BDCE5E88F2D8EFC5A6E52CC738B7B71CA/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1646592932568920818/D39F3F0BDCE5E88F2D8EFC5A6E52CC738B7B71CA/","00c3ef","cars","False","False","False","2271976749","gmZl2aFjshppoOrg"
"365960","54","23.12.2020 22:30:14","20201223T223014Z","20201223T223014Z","item","","Cadillac DPi-V.R","1;EUR499","0","The Cadillac DPi-V.R represents the very finest in American endurance racing engineering, having taken the IMSA WeatherTech Sportscar Championship by storm since its debut in 2017. Four Daytona 24H wins, two drivers championships and one of the most stunning designs in modern IMSA racing. A true thoroughbred race car.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1647720232360614132/7B8EA3CA5D9BC200E1DF0F3EA679C63DC5EA3E65/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1647720232360614132/7B8EA3CA5D9BC200E1DF0F3EA679C63DC5EA3E65/","00c3ef","cars","False","False","False","2331283978","zNRirlmql9V373Fs"
"365960","55","23.12.2020 22:30:21","20201223T223021Z","20201223T223021Z","item","","Corvette C8.R GTE","1;EUR499","0","Replacing the venerable Corvette C7.R was never going to be an easy task for Chevrolet, however the new Pratt & Miller developed machine has immediately picked up the baton dropped by its predecessor and proceeded to firmly establish itself as a competitive force to be reckoned with in the IMSA WeatherTech SportsCar Championship. Utilising a mid-engine design for this first time, this is the Corvette you all know and love, just a little bit different.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1647720232360634574/C6EA5242F9A92DB486AD304F6596ECB18E578733/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1647720232360634574/C6EA5242F9A92DB486AD304F6596ECB18E578733/","00c3ef","cars","False","False","False","2331284105","y9fyEGio72mA2KzW"
"365960","56","23.12.2020 22:30:28","20201223T223028Z","20201223T223028Z","item","","Ligier JS P217 LMP2","1;EUR499","0","French marque and Former Formula One race winning squad Ligier partner up with Onroak Engineering to produce an exceptionally efficient and competitive vehicle, one that competes with some success in national and international endurance racing events. Racing in the popular LMP2 category, the Ligier is both striking to look at, and a real test of driver behind the wheel.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1647720232360640728/A7D690A6F48CACB918E7AEAD6CA5B5B2CAF26A4B/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1647720232360640728/A7D690A6F48CACB918E7AEAD6CA5B5B2CAF26A4B/","00c3ef","cars","False","False","False","2331284205","qfof7G2UqhdDa8ih"
"365960","57","04.03.2021 16:54:28","20210304T165428Z","20210304T165428Z","item","","Diriyah E-Prix Track","1;EUR799","0","The Diriyah E-Prix is a 21 turn, 2.459km Formula E circuit located in the region of Diriyah, Saudi Arabia. Exceptionally fast and containing some of the most demanding corner sequences in modern Formula E, this is a track that offers both great racing and an exciting driving experience. Drivers need to push hard, strategically use their Attack Zone boost and avoid contact with the ever present walls in order to achieve a good result on this circuit.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1749057631217485500/A19B897BA9E53DA03AF27AD020C77F60877E6ED4/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1749057631217485500/A19B897BA9E53DA03AF27AD020C77F60877E6ED4/","00c3ef","tracks","False","False","False","2399198802","Aia1U5ZD6XrqIckR"
"365960","58","22.06.2021 14:21:53","20210622T142153Z","20210622T142153Z","item","","Rome E-Prix Track","1;EUR799","0","The Rome E-Prix offers the longest lap of the Formula E World Championship at 2.860 km in length. Comprising 21 turns and producing a lap time in the region of the mid 1 minutes 30's, the Circuito Cittadino dell'EUR is a tough and beautiful Formula E venue, one that should challenge and excite drivers in equal measure.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/1738925667775346625/525076839D75674F4BC515D3CE35BCE002381772/?interpolation=lanczos-none&output-format=jpeg&output-quality=95&fit=inside%7C358%3A358&composite-to=*,*%7C358%3A358&background-color=black","https://steamuserimages-a.akamaihd.net/ugc/1738925667775346625/525076839D75674F4BC515D3CE35BCE002381772/","00c3ef","tracks","False","False","False","2399198882","lLjQAvJGh2lKeYXn"
"365960","59","05.01.2023 18:01:50","20230105T180150Z","20220207T093423Z","item","","Autodromo Nazionale di Monza","1;EUR899","0","The Autodromo Nazionale di Monza. The Temple of Speed. Home to the Italian Grand Prix, host to slipstream battles and high speed wheel to wheel action, at 5.793km in length and featuring just 11 corners Monza packs a massive punch within its relatively simple looking layout. As one of the key destinations for any major International racing series, rFactor 2 players can now take on the challenge for themselves with this latest 2021 laserscanned version of the Italian venue.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2021/06/Autodromo-Nazionale-Monza.png","https://www.studio-397.com/wp-content/uploads/2021/06/Autodromo-Nazionale-Monza.png","00c3ef","tracks","False","False","False","2523945382","adKSmhjTxZXOsTDa"
"365960","60","13.07.2023 18:27:51","20230713T182751Z","20220207T093428Z","item","","Formula Pro","1;EUR499","0","The Formula Pro represents the absolute pinnacle of open wheel racing in rFactor 2. 800 hp and up to 2400 kg of downforce set to the tune of a roaring V10 engine, this is a car that will excite and inspire drivers to go faster, longer and harder than ever before. Featuring the latest technology such as the halo head protection system and DRS, plus four different tyre compounds – the Formula Pro is an incredible racing machine.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2021/07/Formula_Pro.png","https://www.studio-397.com/wp-content/uploads/2021/07/Formula_Pro.png","00c3ef","cars","False","False","False","2523945426","bhr8RIxms5JfQXHV"
"365960","61","10.07.2021 12:36:43","20210710T123643Z","20210710T123643Z","item","","KartSim Iame KZ EU","1;EUR399","0","Senior kart with a Iame 6 speed 125cc Gearbox Box Engine. This shifter model is used in official European and World Championships and forms the pinnacle of kart racing.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","00c3ef","cars","False","False","False","2531552597","DVqTDA04eddMqsOB"
"365960","62","10.07.2021 12:36:48","20210710T123648Z","20210710T123648Z","item","","KartSim Iame Mini Cadet X30 EU","1;EUR399","0","Kart model for young racers 8-13 years old. Features an Iame cadet water cooled 60 cc kart engine. This model is used by young racing drivers in the Iame Euro Series and in local National Championships.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","00c3ef","cars","False","False","False","2531552642","pXfAvOKjdbiC8jKe"
"365960","63","10.07.2021 12:36:52","20210710T123652Z","20210710T123652Z","item","","KartSim Whilton Mill","1;EUR699","0","Based in Daventry in Northamptonshire, this 1200m track is one of the UK Kart Racer’s go to tracks for testing and racing and appears on most national competition calendars.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","00c3ef","tracks","False","False","False","2531552688","oz0TVfqIWicZoioo"
"365960","64","10.07.2021 12:36:57","20210710T123657Z","20210710T123657Z","item","","KartSim Larkhall WSKC","1;EUR699","0","Based in Scotland, this 1140m has recently undergone major refurbishment making it one of the premier kart tracks in the North of the UK.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","00c3ef","tracks","False","False","False","2531552731","pJ8XlypaawWydQ9n"
"365960","65","10.07.2021 12:37:02","20210710T123702Z","20210710T123702Z","item","","KartSim Zuera","1;EUR699","0","Based in Spain this 1700m track is one of Spain’s premier outdoor Karting facilities and often features on the FIA European Championship Calendar.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","00c3ef","tracks","False","False","False","2531552785","5uM03gx0jI7SKlaX"
"365960","66","10.07.2021 12:37:06","20210710T123706Z","20210710T123706Z","item","","KartSim Wackersdorf","1;EUR699","0","Based in Germany this 1222m track is one of Germany’s premier outdoor Karting facilities and often features on the FIA European Championship Calendar.","fbfbfb","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","https://steamuserimages-a.akamaihd.net/ugc/914668728135605764/855CB010CB7E8E0766A39284DA23F1F9B8154E21/","00c3ef","tracks","False","False","False","2531552818","RN7zg7urIuz85Bq0"
"365960","67","08.09.2021 13:25:47","20210908T132547Z","20210908T132547Z","item","","KartSim T4 Series","1;EUR399","0","The Tillotson T4 Series, which debuted in the 2019 Motorsport Ireland Championship, is designed to introduce new drivers to the higher levels of karting in a cost-effective, easy-to-use manner. It is the ideal setup for clubs and local federations who want to expand the appeal of professional-level karting to the weekend racer or motorsport enthusiast. It features a European style racing chassis, our high-power, low-maintenance 225cc racing engine, and an easy to adjust HW carburetor to make racing fast, easy and competitive.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2021/09/KS_TillotsonT4.png","https://www.studio-397.com/wp-content/uploads/2021/09/KS_TillotsonT4.png","00c3ef","cars","False","False","False","2593493502","XviYXDRP7wyFipBq"
"365960","68","07.02.2022 15:27:21","20220207T152721Z","20220207T152721Z","item","","Ligier JS P320 LMP3","1;EUR499","0","Winner of the LMP3 Title in IMSA WeatherTech SportsCar Championship and the three major US endurance events in 2021: 24 Hours of Daytona, 12 Hours of Sebring and Petit Le Mans - the LMP3 category within rFactor 2 is about to get a lot more exciting, with the introduction of the mighty Ligier JS P320.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/02/Ligier-JS-P320.png","https://www.studio-397.com/wp-content/uploads/2022/02/Ligier-JS-P320.png","00c3ef","cars;featured","False","False","False","2741380026","FsiLA66vbDb30uTC"
"365960","69","07.02.2022 15:27:26","20220207T152726Z","20220207T152726Z","item","","BMW M4 GT3","1;EUR499","0","Beginning development life at the start of 2020, the brand-new BMW M4 GT3 has been created to represent the very latest flagship GT racer of the Bavarian marque. Adding to our highly popular and ever expanding GT3 class within the simulation, the BMW M4 GT3 represents the pinnacle of closed top GT engineering.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/02/BMW-M4-GT3.png","https://www.studio-397.com/wp-content/uploads/2022/02/BMW-M4-GT3.png","00c3ef","cars;featured","False","False","False","2741380074","UIeF6T8bqDeoDV5W"
"365960","70","05.01.2023 18:02:55","20230105T180255Z","20220207T152731Z","item","","INDYCAR - Dallara IR18","1;EUR499","0","The very latest 2021 specification Dallara IR-18 INDYCAR is here, complete with all the teams, drivers and liveries of the 2021 NTT INDYCAR Series. 2.2 litre V-6, twin-turbocharged with upwards of 700 horsepower, high downforce and push-to-pass with in car driving adjustments, this series represents the finest of American automotive racing.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/02/Dallara-IR18.png","https://www.studio-397.com/wp-content/uploads/2022/02/Dallara-IR18.png","00c3ef","cars;featured","False","False","False","2741380134","BEFjWGDox4vAfNlG"
"365960","71","13.07.2023 16:14:31","20230713T161431Z","20220207T152735Z","item","","Daytona International Speedway","1;EUR899","0","Arguably the premier International racing venue in North America, the Daytona International Speedway is steeped in history from its 60 years of active competition. From the daunting challenges presented by the 2.5 mile Speedway, to the 13 corners that make up the endurance road course, Daytona is an endurance racing classic.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/02/Daytona-International-Speedway.png","https://www.studio-397.com/wp-content/uploads/2022/02/Daytona-International-Speedway.png","00c3ef","tracks","False","False","False","2741380185","t1Ar449Ys0bfROCn"
"365960","72","21.12.2022 14:28:06","20221221T142806Z","20220506T142537Z","item","","Toyota Corolla","1;EUR499","0","One of the most modern BTCC specification NGTC cars on the grid, the Corolla has already proven to be a very potent machine within the championship, and now the rFactor 2 car team have lavished their attention to detail on recreating this beautiful vehicle in all of its glory for rFactor 2. Relatively easy to drive once you reacquaint yourself with a front-wheel drive machine, but incredibly challenging to master, this is touring car racing at its very best.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/05/Toyota-Corolla-GR.png","https://www.studio-397.com/wp-content/uploads/2022/05/Toyota-Corolla-GR.png","00c3ef","cars","False","False","False","2804454717","MaeFg2MISDIaZJUU"
"365960","73","21.12.2022 14:28:13","20221221T142813Z","20220506T142546Z","item","","Infiniti Q50 V37","1;EUR499","0","The dominant car of recent years in the British Touring Car Championship, the Infiniti Q50 (V37) BTCC is an incredible representation of what rear-wheel drive modern touring car racing can be. Lovingly recreated in virtual form by the rFactor 2 team at Studio 397, this car is one of the best examples of touring car racing in virtual motorsport, and is sure to provide excitement and close racing action to anyone who takes it out onto the track.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/05/Infiniti-Q50.png","https://www.studio-397.com/wp-content/uploads/2022/05/Infiniti-Q50.png","00c3ef","cars","False","False","False","2804454732","Y3dmKGQV0ISp5Gir"
"365960","74","09.05.2022 11:12:35","20220509T111235Z","20220506T142551Z","item","","Donington Park","1;EUR899","0","At 2.498 miles (Grand Prix) and 1.957 miles (National) respectively, Donington Park is an exciting and challenging driver's circuit, with a healthy mix of fast flowing turns and technical sections. One of the most loved circuits in British national motorsport, and scene of the now infamous opening lap of the 1993 European Grand Prix, this is one track that is perfect for almost any type of virtual race machine.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/05/Donington-Park-Grand-Prix-Circuit.png","https://www.studio-397.com/wp-content/uploads/2022/05/Donington-Park-Grand-Prix-Circuit.png","00c3ef","tracks","False","False","False","2804454757","8m3FKzhj1Z3Yu3kf"
"365960","75","09.05.2022 11:12:28","20220509T111228Z","20220506T142555Z","item","","Brands Hatch","1;EUR899","0","Simply a spectacular venue to go racing in any weather conditions, Brands Hatch is one of the finest and most well known international circuits in Great Britain. With a rich legacy of history, this track has played host to countless iconic moments in motorsport, and with the introduction of both the Indy and Grand Prix layout in rFactor 2, now is the time to write your own chapter out on the virtual tarmac.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/05/Brands-Hatch-Grand-Prix-Circuit.png","https://www.studio-397.com/wp-content/uploads/2022/05/Brands-Hatch-Grand-Prix-Circuit.png","00c3ef","tracks","False","False","False","2804454774","ipfs6w0Z1e1sT4Dc"
"365960","76","05.01.2023 18:03:30","20230105T180330Z","20220506T142558Z","item","","Laguna Seca","1;EUR899","0","Is there a more iconic section of corners than the infamous 'Corkscrew' at Laguna Seca? Probably not, and now you can drive it for yourself in rFactor 2! Built on laserscan data and featuring all the bumps, twists, turns and undulations of the real thing, this track is one of those incredible driving experiences that encourage racers to keep coming back and try again for just one more lap - an outstanding experience.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/05/Laguna-Seca.png","https://www.studio-397.com/wp-content/uploads/2022/05/Laguna-Seca.png","00c3ef","tracks","False","False","False","2804454789","Xg6CACWbBdx09UEh"
"365960","77","11.08.2022 08:47:20","20220811T084720Z","20220809T154437Z","item","","Loch Drummond","1;EUR000","0","Located just outside Stirling in the small vilage of Drummond, Scotland, is perhaps the home of the earliest known location of racing. Whether you consider it to be simple folklore, or to have some basis in reality, the valley has certainly held racing events since the 1950’s, but possibly for thousands of years. Based around what is assumed to be a disused and abandoned military installation, and surrounded by the walls of the valley, Loch Drummond is a relatively slow speed and highly technical track of two layouts (1.2 and 1.97 miles), that can really punish with lost time over a whole lap, for a mistake in a single corner.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/08/Loch-Drummond.png","https://www.studio-397.com/wp-content/uploads/2022/08/Loch-Drummond.png","00c3ef","tracks","False","False","False","2843798166","1A7pFGUCXRRy5ofK"
"365960","78","28.11.2023 18:09:43","20231128T180943Z","20220805T163436Z","item","","World Wide Technology Raceway","1;EUR799","0","A staple of the IndyCar schedule in oval form, Gateway is one of the lesser known circuits of American motorsport, yet something of a hidden gem in terms of how high speed and quite challenging the layout can be in both road course and oval configuration. Laser scanned and built to the highest levels of accuracy, this is a track that will no doubt surprise and delight in equal measure.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/08/2022_q3_drop_pack_art_wwtr.jpg","https://www.studio-397.com/wp-content/uploads/2022/08/2022_q3_drop_pack_art_wwtr.jpg","00c3ef","tracks","False","False","False","2843791752","qqokTFE8WWyx8852"
"365960","79","21.09.2022 09:23:54","20220921T092354Z","20220808T133111Z","item","","Ford Focus ST","1;EUR499","0","The latest generation of racing Ford is here, in the form of the beautiful British Touring Car NGTC specification Ford Focus ST. One of the most prominent brands in the series, and a car that is more than proving up to the challenge of racing for overall victory, the Focus is an exceptionally well engineered piece of equipment, and in rFactor 2, this car is sure to get the pulse racing just as hard as the action on track.","fbfbfb","https://www.studio-397.com/wp-content/uploads/2022/08/2022_q3_drop_pack_art_ford.jpg","https://www.studio-397.com/wp-content/uploads/2022/08/2022_q3_drop_pack_art_ford.jpg","00c3ef","cars","False","False","False","2843759039","IJ5hqWTOWyfC7AFh"
